"","Time","Sl_No.","UPI_Remitter_Bank","Total_Volume","Approved.","BD.","TD.","Total.Debit.Reversal.Count","Debit.Reversal.Success"
"791","""Nov 22""",41,"Andhra Pradesh Grameena Vikas Bank",14.66,12.543096,1.78852,0.316656,0.12,0.04248
"792","""Nov 22""",42,"Saraswat Bank",14.61,14.000763,0.521577,0.08766,0.04,0.037584
"793","""Nov 22""",43,"Kerala Gramin Bank",12.77,11.325713,1.39193,0.047249,0.09,0.040554
"794","""Nov 22""",44,"Rajasthan Marudhara Gramin Bank",11.61,9.199764,1.38159,1.025163,0.07,0.066052
"795","""Nov 22""",45,"Esaf Small Finance Bank Ltd.",11.29,10.10455,1.0161,0.16935,0.1,0.04287
"796","""Nov 22""",46,"Rbl Bank",9.68,8.806864,0.695992,0.177144,0.05,0.043555
"797","""Nov 22""",47,"Andhra Pragathi Grameena Bank",9.67,7.535831,1.6439,0.484467,0.1,0.04125
"798","""Nov 22""",48,"Sarva Haryana Gramin Bank",9.11,7.93481,0.99299,0.174912,0.05,0.049725
"799","""Nov 22""",49,"Baroda Up Gramin Bank",7.82,6.487472,0.9775,0.354246,0.13,0.046202
"800","""Nov 22""",50,"Baroda Rajasthan Kshetriya Gramin Bank",7.4,6.1642,0.8066,0.42698,0.07,0.03066
"801","""Dec 22""",1,"State Bank Of India",2128.94,1942.65775,134.12322,52.15903,14.35,13.76165
"802","""Dec 22""",2,"Hdfc Bank Ltd",700.19,658.738752,36.619937,4.831311,4.32,3.988656
"803","""Dec 22""",3,"Bank Of Baroda",509.92,453.012928,32.12496,24.782112,5.54,4.020378
"804","""Dec 22""",4,"Union Bank Of India",487.38,447.609792,34.165338,5.60487,3.59,2.477459
"805","""Dec 22""",5,"Icici Bank",426.32,405.984536,15.34752,4.987944,3.11,2.044825
"806","""Dec 22""",6,"Axis Bank Ltd",397.64,379.626908,16.859936,1.153156,1.93,1.644167
"807","""Dec 22""",7,"Paytm Payments Bank",386.5,370.8854,15.03485,0.57975,1.94,1.405336
"808","""Dec 22""",8,"Canara Bank",361,334.5026,24.7285,1.7689,2.62,2.442626
"809","""Dec 22""",9,"Punjab National Bank",354.8,331.52512,19.62044,3.65444,1.32,1.21902
"810","""Dec 22""",10,"Kotak Mahindra Bank",351.8,330.3402,16.99194,4.46786,1.24,0.998076
"811","""Dec 22""",11,"Bank Of India",268.67,255.182766,12.923027,0.53734,1.57,1.150182
"812","""Dec 22""",12,"Indian Bank",206.07,192.366345,11.910846,1.813416,0.89,0.863923
"813","""Dec 22""",13,"Airtel Payments Bank",154.16,130.88184,22.3532,0.863296,2.89,1.61551
"814","""Dec 22""",14,"India Post Payment Bank",147.96,102.950568,26.04096,18.79092,1.21,0.932184
"815","""Dec 22""",15,"Federal Bank",131.59,122.970855,8.540191,0.078954,1.06,0.86284
"816","""Dec 22""",16,"Central Bank Of India",128.39,113.727862,12.672093,1.990045,0.57,0.565155
"817","""Dec 22""",17,"Indian Overseas Bank",104.59,94.988638,5.815204,3.786158,0.85,0.72386
"818","""Dec 22""",18,"Idbi Bank Limited",102.97,97.275759,4.262958,1.420986,0.62,0.513112
"819","""Dec 22""",19,"Bank Of Maharashtra",93.22,86.685278,4.455916,2.078806,0.76,0.41002
"820","""Dec 22""",20,"Uco Bank",89.57,83.47924,5.46377,0.62699,0.47,0.379854
"821","""Dec 22""",21,"Indusind Bank",72.7,67.49468,4.48559,0.71973,0.53,0.369675
"822","""Dec 22""",22,"Karnataka Bank",67.08,61.31112,5.205408,0.563472,0.34,0.29546
"823","""Dec 22""",23,"Idfc First Bank",66.27,61.359393,3.943065,0.967542,0.31,0.255905
"824","""Dec 22""",24,"Fino Payments Bank",58.33,48.250576,9.3328,0.729125,0.39,0.262977
"825","""Dec 22""",25,"Yes Bank Ltd",48.46,44.87396,3.256512,0.329528,0.31,0.29264
"826","""Dec 22""",26,"Karur Vysya Bank",43.7,39.8981,3.18573,0.61617,0.27,0.133218
"827","""Dec 22""",27,"South Indian Bank",34,31.6268,1.8326,0.5406,0.15,0.13482
"828","""Dec 22""",28,"Bandhan Bank",33.77,30.278182,2.813041,0.678777,0.18,0.16218
"829","""Dec 22""",29,"City Union Bank",24.42,22.590942,1.589742,0.239316,0.14,0.117614
"830","""Dec 22""",30,"Equitas Small Finance Bank",23.33,20.012474,3.05623,0.240299,0.35,0.130725
"831","""Dec 22""",31,"Jammu And Kashmir Bank",22.34,19.862494,1.75369,0.723816,0.13,0.119249
"832","""Dec 22""",32,"Ujjivan Small Finance Bank",22.1,19.26015,1.65308,1.18456,0.16,0.078144
"833","""Dec 22""",33,"Au Small Finance Bank",21.24,19.782936,1.234044,0.22302,0.09,0.079839
"834","""Dec 22""",34,"Tamilnad Mercantile Bank",20.67,18.956457,1.666002,0.049608,0.13,0.069485
"835","""Dec 22""",35,"Dbs Bank India Limited",20.13,18.819537,0.948123,0.36234,0.07,0.069258
"836","""Dec 22""",36,"Punjab And Sind Bank",20.12,16.828368,1.965724,1.325908,0.17,0.114733
"837","""Dec 22""",37,"Standard Chartered",19.53,18.887463,0.535122,0.107415,0.08,0.06592
"838","""Dec 22""",38,"Citibank",19.24,18.260684,0.794612,0.186628,0.15,0.066645
"839","""Dec 22""",39,"Andhra Pradesh Grameena Vikas Bank",17.34,14.35752,2.30622,0.665856,0.1,0.09376
"840","""Dec 22""",40,"Maharashtra Gramin Bank",16.64,11.87264,3.9104,0.84864,0.2,0.0631
"841","""Dec 22""",41,"Pragathi Krishna Gramin Bank",16.46,13.849444,2.25502,0.34566,0.19,0.077881
"842","""Dec 22""",42,"Saraswat Bank",15.79,15.114188,0.565282,0.108951,0.16,0.065632
"843","""Dec 22""",43,"Kerala Gramin Bank",14.09,12.335795,1.56399,0.181761,0.07,0.058513
"844","""Dec 22""",44,"Esaf Small Finance Bank Ltd.",12.97,10.918146,1.76392,0.278855,0.11,0.093126
"845","""Dec 22""",45,"Rajasthan Marudhara Gramin Bank",12.33,10.078542,1.50426,0.743499,0.09,0.056529
"846","""Dec 22""",46,"Sarva Haryana Gramin Bank",11.05,8.45325,1.8564,0.73814,0.07,0.069216
"847","""Dec 22""",47,"Andhra Pragathi Grameena Bank",10.58,8.447072,1.57642,0.554392,0.07,0.049651
"848","""Dec 22""",48,"Rbl Bank",10.28,9.065932,0.771,0.44204,0.09,0.050841
"849","""Dec 22""",49,"Baroda Up Gramin Bank",8.57,7.065108,1.12267,0.37708,0.09,0.050877
"850","""Dec 22""",50,"Baroda Rajasthan Kshetriya Gramin Bank",7.68,6.567936,0.87552,0.229632,0.17,0.080801
"851","""Jan 23""",1,"State Bank Of India",2153.2,1972.76184,133.28308,47.3704,12,11.52
"852","""Jan 23""",2,"Hdfc Bank Ltd",708.14,674.786606,30.945718,2.47849,2.61,2.550231
"853","""Jan 23""",3,"Bank Of Baroda",522.75,486.1575,31.9923,4.547925,2.83,2.348617
"854","""Jan 23""",4,"Union Bank Of India",500.43,465.3999,33.02838,2.00172,2.31,1.886346
"855","""Jan 23""",5,"Icici Bank",421.23,402.780126,14.069082,4.380792,2.22,2.030634
"856","""Jan 23""",6,"Axis Bank Ltd",390.33,373.311612,15.144804,1.873584,1.24,1.116868
"857","""Jan 23""",7,"Paytm Payments Bank",389.61,375.272352,14.064921,0.272727,0.9,0.80622
"858","""Jan 23""",8,"Kotak Mahindra Bank",371.3,350.61859,17.52536,3.15605,2.26,0.34352
"859","""Jan 23""",9,"Canara Bank",369.95,344.830395,23.38084,1.738765,1.78,1.534716
"860","""Jan 23""",10,"Punjab National Bank",364.04,337.865524,20.277028,5.897448,3.46,1.842796
"861","""Jan 23""",11,"Bank Of India",273.77,259.752976,12.31965,1.697374,1.33,0.998431
"862","""Jan 23""",12,"Indian Bank",213.14,199.584296,11.914526,1.641178,1.04,0.879424
"863","""Jan 23""",13,"Airtel Payments Bank",173.73,145.116669,27.44934,1.025007,0.83,0.806013
"864","""Jan 23""",14,"India Post Payment Bank",159.78,108.842136,30.19842,20.61162,2.75,1.94095
"865","""Jan 23""",15,"Federal Bank",133.32,126.040728,7.19928,0.079992,0.44,0.433004
"866","""Jan 23""",16,"Central Bank Of India",130.32,117.248904,11.572416,1.49868,1.24,0.968192
"867","""Jan 23""",17,"Indian Overseas Bank",104.67,98.463069,5.380038,0.826893,0.48,0.46032
"868","""Jan 23""",18,"Idbi Bank Limited",104.4,98.0316,4.14468,2.22372,0.72,0.619776
"869","""Jan 23""",19,"Bank Of Maharashtra",94.74,89.074548,4.443306,1.222146,0.38,0.32395
"870","""Jan 23""",20,"Uco Bank",92.46,86.015538,5.575338,0.869124,0.61,0.414922
"871","""Jan 23""",21,"Yes Bank Ltd",75.46,71.98884,2.950486,0.520674,0.18,0.16389
"872","""Jan 23""",22,"Indusind Bank",74.98,70.091304,4.53629,0.352406,0.35,0.317415
"873","""Jan 23""",23,"Idfc First Bank",72.81,68.718078,3.509442,0.575199,0.34,0.198628
"874","""Jan 23""",24,"Karnataka Bank",68.47,61.21218,6.306087,0.951733,0.25,0.194025
"875","""Jan 23""",25,"Fino Payments Bank",68.27,53.953781,10.58185,3.713888,1.13,0.569407
"876","""Jan 23""",26,"Karur Vysya Bank",43.55,40.23149,3.02237,0.29614,0.19,0.151506
"877","""Jan 23""",27,"Bandhan Bank",35.86,30.760708,3.162852,1.93644,0.54,0.373518
"878","""Jan 23""",28,"South Indian Bank",33.93,32.050278,1.784718,0.095004,0.11,0.096074
"879","""Jan 23""",29,"City Union Bank",24.81,23.018718,1.582878,0.208404,0.11,0.107019
"880","""Jan 23""",30,"Jammu And Kashmir Bank",24.02,21.999918,1.74145,0.278632,0.13,0.107939
"881","""Jan 23""",31,"Equitas Small Finance Bank",23.44,19.846648,3.0472,0.546152,0.14,0.090048
"882","""Jan 23""",32,"Ujjivan Small Finance Bank",22.65,20.065635,1.578705,1.00566,0.21,0.103761
"883","""Jan 23""",33,"Au Small Finance Bank",21.95,20.600075,1.319195,0.03073,0.1,0.09788
"884","""Jan 23""",34,"Dbs Bank India Limited",21.51,20.56356,0.927081,0.019359,0.07,0.065751
"885","""Jan 23""",35,"Tamilnad Mercantile Bank",21.15,19.049805,1.76391,0.336285,0.11,0.0594
"886","""Jan 23""",36,"Punjab And Sind Bank",20.36,16.754244,3.40012,0.191384,0.15,0.10437
"887","""Jan 23""",37,"Standard Chartered",19.02,18.32577,0.507834,0.186396,0.1,0.08474
"888","""Jan 23""",38,"Citibank",18.45,17.53857,0.74538,0.16605,0.07,0.065401
"889","""Jan 23""",39,"Andhra Pradesh Grameena Vikas Bank",17.28,14.655168,1.95264,0.668736,0.11,0.049269
"890","""Jan 23""",40,"Pragathi Krishna Gramin Bank",16.31,14.114674,2.05506,0.127218,0.09,0.082818
"891","""Jan 23""",41,"Maharashtra Gramin Bank",16.24,12.941656,2.37104,0.922432,0.15,0.054405
"892","""Jan 23""",42,"Saraswat Bank",16.14,15.42984,0.619776,0.08877,0.05,0.037335
"893","""Jan 23""",43,"Kerala Gramin Bank",14.62,12.969402,1.52048,0.119884,0.08,0.069088
"894","""Jan 23""",44,"Esaf Small Finance Bank Ltd.",13.53,11.185251,2.19186,0.151536,0.05,0.04231
"895","""Jan 23""",45,"Rajasthan Marudhara Gramin Bank",13.29,10.733004,1.58151,0.972828,0.13,0.038805
"896","""Jan 23""",46,"Sarva Haryana Gramin Bank",10.72,8.507392,1.21136,1.000176,0.1,0.04973
"897","""Jan 23""",47,"Rbl Bank",10.64,9.674952,0.791616,0.173432,0.07,0.050806
"898","""Jan 23""",48,"Andhra Pragathi Grameena Bank",9.99,8.34165,1.35864,0.285714,0.13,0.018265
"899","""Jan 23""",49,"Baroda Up Gramin Bank",9.71,7.691291,1.15549,0.860306,0.15,0.05316
"900","""Jan 23""",50,"Baroda Rajasthan Kshetriya Gramin Bank",8.11,6.581265,0.806134,0.722601,0.12,0.035748
"901","""Feb 23""",1,"State Bank Of India",1987.68,1769.0352,127.807824,90.836976,18.42,15.043614
"902","""Feb 23""",2,"Hdfc Bank Ltd",681.04,653.525984,25.607104,1.906912,2.93,2.735448
"903","""Feb 23""",3,"Bank Of Baroda",502.38,466.811496,29.188278,6.430464,2.83,2.494928
"904","""Feb 23""",4,"Union Bank Of India",472.1,442.07444,23.41616,6.6094,4.03,2.189096
"905","""Feb 23""",5,"Icici Bank",397.14,383.2401,13.065906,0.833994,1.27,1.183386
"906","""Feb 23""",6,"Axis Bank Ltd",367.84,351.176848,16.5528,0.147136,1.26,1.127952
"907","""Feb 23""",7,"Paytm Payments Bank",360.42,346.615914,13.587834,0.216252,0.84,0.778596
"908","""Feb 23""",8,"Kotak Mahindra Bank",358.4,334.60224,18.85184,4.94592,1.7,1.12744
"909","""Feb 23""",9,"Canara Bank",354.92,330.536996,22.040532,2.342472,2.21,1.855516
"910","""Feb 23""",10,"Punjab National Bank",351.6,332.89488,17.50968,1.16028,1.7,1.64815
"911","""Feb 23""",11,"Bank Of India",258.24,246.23184,11.207616,0.826368,1.23,1.039104
"912","""Feb 23""",12,"Indian Bank",202.78,189.376242,10.362058,3.021422,1.49,1.009028
"913","""Feb 23""",13,"Airtel Payments Bank",162.94,140.470574,21.34514,1.091698,0.91,0.846573
"914","""Feb 23""",14,"India Post Payment Bank",154.66,88.77484,36.03578,29.69472,6.49,2.069661
"915","""Feb 23""",15,"Federal Bank",127.02,119.614734,6.782868,0.609696,0.53,0.45898
"916","""Feb 23""",16,"Central Bank Of India",123.73,111.418865,10.863494,1.460014,1.16,0.869768
"917","""Feb 23""",17,"Indian Overseas Bank",100.8,94.98384,5.3424,0.47376,0.48,0.454752
"918","""Feb 23""",18,"Idbi Bank Limited",97.58,92.476566,3.922716,1.17096,0.57,0.495786
"919","""Feb 23""",19,"Bank Of Maharashtra",89.07,84.180057,4.168476,0.721467,0.36,0.311436
"920","""Feb 23""",20,"Uco Bank",87.9,82.16013,5.15973,0.58014,0.5,0.3963
"921","""Feb 23""",21,"Indusind Bank",72.18,67.77702,4.251402,0.151578,0.33,0.316965
"922","""Feb 23""",22,"Idfc First Bank",67.51,61.994433,3.328243,2.187324,0.64,0.224896
"923","""Feb 23""",23,"Yes Bank Ltd",66.76,63.749124,2.757188,0.253688,0.17,0.15691
"924","""Feb 23""",24,"Fino Payments Bank",66.29,50.625673,10.34124,5.283313,1.62,0.774684
"925","""Feb 23""",25,"Karnataka Bank",62.94,56.828526,4.777146,1.328034,0.34,0.183294
"926","""Feb 23""",26,"Karur Vysya Bank",40.92,37.675044,2.778468,0.466488,0.21,0.168924
"927","""Feb 23""",27,"Bandhan Bank",33.89,29.026785,3.96513,0.88114,0.4,0.30832
"928","""Feb 23""",28,"South Indian Bank",32.46,30.489678,1.67169,0.298632,0.16,0.107856
"929","""Feb 23""",29,"City Union Bank",23.61,21.931329,1.475625,0.203046,0.1,0.09483
"930","""Feb 23""",30,"Jammu And Kashmir Bank",23.46,20.755062,1.522554,1.180038,0.32,0.140704
"931","""Feb 23""",31,"Equitas Small Finance Bank",21.75,19.37055,2.28375,0.0957,0.1,0.09342
"932","""Feb 23""",32,"Ujjivan Small Finance Bank",21.17,19.529325,1.420507,0.222285,0.14,0.08855
"933","""Feb 23""",33,"Au Small Finance Bank",20.98,19.840786,1.124528,0.014686,0.1,0.0969
"934","""Feb 23""",34,"Tamilnad Mercantile Bank",20.22,18.244506,1.631754,0.345762,0.1,0.06578
"935","""Feb 23""",35,"Dbs Bank India Limited",20.16,19.228608,0.848736,0.082656,0.08,0.070112
"936","""Feb 23""",36,"Punjab And Sind Bank",19.12,16.598072,2.37088,0.149136,0.13,0.101777
"937","""Feb 23""",37,"Standard Chartered",18.03,17.467464,0.457962,0.104574,0.07,0.063812
"938","""Feb 23""",38,"Citibank",16.98,16.188732,0.62826,0.16131,0.06,0.056814
"939","""Feb 23""",39,"Andhra Pradesh Grameena Vikas Bank",16.28,13.115168,2.01872,1.136344,0.17,0.055318
"940","""Feb 23""",40,"Saraswat Bank",15.08,14.3637,0.506688,0.209612,0.04,0.03392
"941","""Feb 23""",41,"Pragathi Krishna Gramin Bank",15.04,13.176544,1.62432,0.2256,0.14,0.113736
"942","""Feb 23""",42,"Maharashtra Gramin Bank",14.93,12.250065,2.32908,0.349362,0.12,0.057996
"943","""Feb 23""",43,"Kerala Gramin Bank",14.21,12.67532,1.44942,0.080997,0.07,0.063749
"944","""Feb 23""",44,"Esaf Small Finance Bank Ltd.",13.6,10.48016,2.9784,0.14144,0.06,0.051504
"945","""Feb 23""",45,"Rajasthan Marudhara Gramin Bank",12.76,10.288388,1.39084,1.073116,0.09,0.04356
"946","""Feb 23""",46,"Rbl Bank",10.51,9.791116,0.682099,0.036785,0.04,0.038108
"947","""Feb 23""",47,"Andhra Pragathi Grameena Bank",10.06,7.763302,1.4587,0.833974,0.11,0.025905
"948","""Feb 23""",48,"Sarva Haryana Gramin Bank",10.03,8.345963,0.768298,0.915739,0.25,0.04385
"949","""Feb 23""",49,"Baroda Up Gramin Bank",8.91,7.613595,1.07811,0.212949,0.06,0.045306
"950","""Feb 23""",50,"Baroda Rajasthan Kshetriya Gramin Bank",7.42,6.130404,0.83846,0.4452,0.07,0.032039
"951","""Mar 23""",1,"State Bank Of India",2260.05,2089.64223,115.036545,55.371225,15.95,14.292795
"952","""Mar 23""",2,"Hdfc Bank Ltd",778.92,735.378372,36.920808,6.62082,4.53,4.225131
"953","""Mar 23""",3,"Bank Of Baroda",572.31,536.368932,33.709059,2.232009,2.06,1.993462
"954","""Mar 23""",4,"Union Bank Of India",538.68,510.884112,25.04862,2.747268,2.6,1.9656
"955","""Mar 23""",5,"Icici Bank",444.82,427.427538,13.833902,3.55856,2.72,2.587808
"956","""Mar 23""",6,"Axis Bank Ltd",413.87,396.446073,17.134218,0.289709,1.29,1.159194
"957","""Mar 23""",7,"Punjab National Bank",409.55,389.523005,19.57649,0.49146,1.75,1.45145
"958","""Mar 23""",8,"Canara Bank",405.45,381.001365,23.556645,0.89199,1.68,1.56576
"959","""Mar 23""",9,"Paytm Payments Bank",404.99,387.818424,16.321097,0.850479,1.22,0.954772
"960","""Mar 23""",10,"Kotak Mahindra Bank",404.38,379.146688,21.63433,3.598982,1.77,1.161651
"961","""Mar 23""",11,"Bank Of India",293.39,279.952738,11.911634,1.554967,1.32,1.01376
"962","""Mar 23""",12,"Indian Bank",236.53,219.310616,13.00915,4.210234,1.52,1.11112
"963","""Mar 23""",13,"Airtel Payments Bank",193.35,167.47977,25.1355,0.58005,0.82,0.768012
"964","""Mar 23""",14,"India Post Payment Bank",158.88,119.588976,32.41152,6.768288,1.16,0.620484
"965","""Mar 23""",15,"Federal Bank",142.93,135.21178,7.28943,0.443083,0.51,0.470118
"966","""Mar 23""",16,"Central Bank Of India",141.31,127.504013,12.265708,1.540279,1.26,0.98217
"967","""Mar 23""",17,"Indian Overseas Bank",114.43,108.388096,5.435425,0.606479,0.51,0.482715
"968","""Mar 23""",18,"Idbi Bank Limited",111.97,99.843649,4.109299,8.017052,1.44,1.09728
"969","""Mar 23""",19,"Uco Bank",101.76,95.430528,5.820672,0.518976,0.53,0.427392
"970","""Mar 23""",20,"Bank Of Maharashtra",100.81,92.604066,4.43564,3.770294,0.58,0.334254
"971","""Mar 23""",21,"Indusind Bank",83.58,78.632064,4.672122,0.267456,0.37,0.342842
"972","""Mar 23""",22,"Yes Bank Ltd",78.15,74.484765,3.32919,0.336045,0.2,0.16374
"973","""Mar 23""",23,"Fino Payments Bank",73.73,57.207107,14.96719,1.533584,0.51,0.313191
"974","""Mar 23""",24,"Karnataka Bank",72.22,66.58684,4.715966,0.924416,0.24,0.189216
"975","""Mar 23""",25,"Idfc First Bank",65.54,60.565514,4.188006,0.78648,0.3,0.20256
"976","""Mar 23""",26,"Karur Vysya Bank",45.86,42.53515,3.077206,0.247644,0.18,0.158742
"977","""Mar 23""",27,"Bandhan Bank",37.63,33.144504,3.326492,1.155241,0.42,0.335916
"978","""Mar 23""",28,"South Indian Bank",37.12,35.200896,1.815168,0.103936,0.12,0.112332
"979","""Mar 23""",29,"City Union Bank",27.3,24.93855,2.12394,0.23751,0.11,0.101673
"980","""Mar 23""",30,"Jammu And Kashmir Bank",26.67,23.826978,1.677543,1.165479,0.3,0.13167
"981","""Mar 23""",31,"Equitas Small Finance Bank",24.63,21.918237,2.56152,0.142854,0,0
"982","""Mar 23""",32,"Ujjivan Small Finance Bank",24.53,22.888943,1.552749,0.085855,0.12,0.090624
"983","""Mar 23""",33,"Au Small Finance Bank",24.37,23.02965,1.264803,0.07311,0.11,0.10549
"984","""Mar 23""",34,"Tamilnad Mercantile Bank",22.69,21.138004,1.49754,0.054456,0.07,0.058835
"985","""Mar 23""",35,"Dbs Bank India Limited",22.51,21.488046,0.913906,0.105797,0,0
"986","""Mar 23""",36,"Punjab And Sind Bank",21.53,19.224137,2.114246,0.19377,0.14,0.1148
"987","""Mar 23""",37,"Standard Chartered",20.28,19.614816,0.490776,0.17238,0.09,0.080028
"988","""Mar 23""",38,"Andhra Pradesh Grameena Vikas Bank",18.43,15.248982,2.13788,1.039452,0.12,0.061344
"989","""Mar 23""",39,"Citibank",18.42,17.638992,0.629964,0.152886,0.06,0.058764
"990","""Mar 23""",40,"Maharashtra Gramin Bank",17.65,14.06352,2.7181,0.852495,0.14,0.059038
"991","""Mar 23""",41,"Pragathi Krishna Gramin Bank",17.47,15.090586,1.78194,0.59398,0.19,0.150214
"992","""Mar 23""",42,"Saraswat Bank",17.1,16.53912,0.53352,0.02736,0.04,0.037792
"993","""Mar 23""",43,"Kerala Gramin Bank",16.26,14.60148,1.47966,0.180486,0.08,0.070256
"994","""Mar 23""",44,"Rajasthan Marudhara Gramin Bank",15.76,11.802664,3.01016,0.9456,0.11,0.037631
"995","""Mar 23""",45,"Esaf Small Finance Bank Ltd.",14.58,12.2472,2.187,0.141426,0.05,0.041145
"996","""Mar 23""",46,"Rbl Bank",11.99,11.083556,0.81532,0.092323,0,0
"997","""Mar 23""",47,"Andhra Pragathi Grameena Bank",11.75,9.0757,1.9035,0.7614,0.12,0.019764
"998","""Mar 23""",48,"Sarva Haryana Gramin Bank",11.26,10.124992,0.87828,0.256728,0.13,0.048737
"999","""Mar 23""",49,"Baroda Up Gramin Bank",10.54,8.884166,1.39128,0.264554,0.12,0.045792
"1000","""Mar 23""",50,"Fincare Small Finance Bank Ltd",8.59,7.341873,0.91913,0.324702,0.12,0.044328
"1001","""April 23""",1,"State Bank Of India",2298.06,2145.698622,107.779014,44.582364,8.38,8.017984
"1002","""April 23""",2,"Hdfc Bank Ltd",797.45,765.87098,28.787945,2.791075,3.29,3.131093
"1003","""April 23""",3,"Bank Of Baroda",589.97,550.854989,37.463095,1.651916,1.98,1.959012
"1004","""April 23""",4,"Union Bank Of India",558.92,525.720152,24.59248,8.607368,3.01,2.015496
"1005","""April 23""",5,"Icici Bank",456.92,441.704564,13.798984,1.416452,3.06,1.950444
"1006","""April 23""",6,"Punjab National Bank",429.32,405.06342,19.448196,4.808384,2.36,2.02252
"1007","""April 23""",7,"Kotak Mahindra Bank",420.44,397.357844,20.81178,2.270376,3.72,3.342792
"1008","""April 23""",8,"Axis Bank Ltd",419.45,401.623375,17.28134,0.545285,1.39,1.071968
"1009","""April 23""",9,"Canara Bank",410.23,386.190522,21.865259,2.174219,4.63,3.72252
"1010","""April 23""",10,"Paytm Payments Bank",403.18,387.093118,15.804656,0.282226,1.04,1.035632
"1011","""April 23""",11,"Bank Of India",298.42,285.020942,12.265062,1.133996,1.57,1.115328
"1012","""April 23""",12,"Indian Bank",241.65,227.68263,13.09743,0.86994,1.2,0.94368
"1013","""April 23""",13,"Airtel Payments Bank",203.03,172.331864,29.84541,0.873029,0.7,0.61768
"1014","""April 23""",14,"India Post Payment Bank",170.07,116.991153,33.33372,19.55805,0.6,0.40644
"1015","""April 23""",15,"Central Bank Of India",143.94,128.279328,12.350052,3.31062,2.05,1.216675
"1016","""April 23""",16,"Federal Bank",140.58,133.62129,6.804072,0.154638,0.49,0.441343
"1017","""April 23""",17,"Indian Overseas Bank",114.6,107.56356,5.8446,1.19184,0.8,0.60896
"1018","""April 23""",18,"Idbi Bank Limited",108.52,101.921984,4.39506,2.202956,0.66,0.442266
"1019","""April 23""",19,"Uco Bank",106.14,99.039234,6.145506,0.95526,0.51,0.379083
"1020","""April 23""",20,"Bank Of Maharashtra",101.34,94.124592,4.499496,2.715912,0.57,0.416442
"1021","""April 23""",21,"Indusind Bank",86.38,81.084906,4.7509,0.544194,0.29,0.272397
"1022","""April 23""",22,"Yes Bank Ltd",83.98,79.19314,4.350164,0.445094,0.32,0
"1023","""April 23""",23,"Fino Payments Bank",77.3,63.22367,11.9042,2.14894,0.38,0.300238
"1024","""April 23""",24,"Karnataka Bank",73.39,66.748205,4.968503,1.673292,0.58,0.212976
"1025","""April 23""",25,"Idfc First Bank",65.41,61.380744,3.460189,0.569067,0.38,0.162184
"1026","""April 23""",26,"Karur Vysya Bank",45.52,42.479264,2.86776,0.172976,0.18,0.16911
"1027","""April 23""",27,"Bandhan Bank",40.2,33.43434,4.7436,2.01,0.19,0.034067
"1028","""April 23""",28,"South Indian Bank",35.35,33.7239,1.54833,0.07777,0.19,0.184528
"1029","""April 23""",29,"Jammu And Kashmir Bank",28.65,24.39834,1.865115,2.386545,0.16,0.085152
"1030","""April 23""",30,"City Union Bank",26.6,24.47466,1.92318,0.1995,0.14,0.114898
"1031","""April 23""",31,"Ujjivan Small Finance Bank",25.3,23.64032,1.53065,0.13156,0.15,0.08346
"1032","""April 23""",32,"Au Small Finance Bank",25.25,23.919325,1.3029,0.027775,0.09,2.7e-05
"1033","""April 23""",33,"Equitas Small Finance Bank",24.78,22.212792,2.438352,0.126378,0.11,0.103807
"1034","""April 23""",34,"Punjab And Sind Bank",24.18,17.624802,2.92578,3.60282,0.1,0.07471
"1035","""April 23""",35,"Tamilnad Mercantile Bank",22.61,21.088347,1.426691,0.094962,0.08,0.045488
"1036","""April 23""",36,"Dbs Bank India Limited",22.47,21.454356,0.92127,0.094374,0.02,0.0194
"1037","""April 23""",37,"Standard Chartered",20.58,19.649784,0.543312,0.388962,0.1,0.09628
"1038","""April 23""",38,"Citibank",18.93,18.19173,0.632262,0.106008,0.07,0.066395
"1039","""April 23""",39,"Andhra Pradesh Grameena Vikas Bank",18.59,15.087644,2.36093,1.13399,0.21,0.030933
"1040","""April 23""",40,"Pragathi Krishna Gramin Bank",17.59,15.658618,1.77659,0.147756,0.21,0.118734
"1041","""April 23""",41,"Maharashtra Gramin Bank",17.58,14.039388,2.49636,1.02843,0.22,0.03861
"1042","""April 23""",42,"Saraswat Bank",17.41,16.386292,0.840903,0.182805,0.07,0.055489
"1043","""April 23""",43,"Esaf Small Finance Bank Ltd.",16,11.736,4.08,0.1744,0.04,0.038704
"1044","""April 23""",44,"Kerala Gramin Bank",15.48,14.038812,1.356048,0.08514,0.06,0.051042
"1045","""April 23""",45,"Rajasthan Marudhara Gramin Bank",15.25,11.771475,2.6535,0.812825,0.22,0.02376
"1046","""April 23""",46,"Andhra Pragathi Grameena Bank",12.27,6.776721,3.9264,1.54602,0.35,0.022855
"1047","""April 23""",47,"Rbl Bank",12.05,11.21614,0.76638,0.066275,0.06,0.043506
"1048","""April 23""",48,"Sarva Haryana Gramin Bank",11.59,10.638461,0.850706,0.100833,0.11,0.005599
"1049","""April 23""",49,"Baroda Up Gramin Bank",11.1,9.51159,1.2099,0.37518,0.05,0.03672
"1050","""April 23""",50,"Fincare Small Finance Bank Ltd",9.21,7.74561,1.0131,0.443922,0.02,0.005652
"1051","""May 23""",1,"State Bank Of India",2427.45,2307.776715,109.23525,10.438035,8.41,8.080328
